scope,flag_type,river,year,date,flux_id,value,threshold,notes
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-01,116088068.57833429,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-02,117466402.62792537,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-03,117512253.4887901,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-04,113563712.88862875,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-05,108318877.2286818,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-06,103115801.83150978,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-07,98344746.99824728,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-08,93612120.18189123,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-09,89811700.21244632,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-10,85658325.31920645,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-11,80661508.17811365,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-12,75469972.747466,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-13,70706818.49621111,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-14,65878593.00116994,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-15,60874261.55617942,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-16,56882117.79635683,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-06-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-06-17,51320238.11823905,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-05-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-05-29,68377664.86108653,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-05-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-05-30,93482463.75510545,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-05-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-05-31,128083157.56603998,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-01,172616578.01131058,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-02,191346101.07670695,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-03,172738265.26330346,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-04,158652142.2364257,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-05,153107030.26457256,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-06,154563107.40083975,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-07,154622060.89184985,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-08,139411208.23594752,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-09,131250158.02079163,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-10,124520209.42587927,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-11,119188478.4551697,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-12,116561862.43706024,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-13,111287617.69207238,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-14,94466059.34288187,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-15,86578288.17967725,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-16,79312545.9439891,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-17,72161377.69717239,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-18,67311557.7718122,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-19,60969622.0939596,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-20,54511412.259215884,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2001,2001-06-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2001-06-21,50598088.36739674,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-25,84179218.71197797,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-26,103939603.34321791,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-27,133330309.76657428,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-28,140216592.17142186,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-29,152722984.90457174,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-30,166823033.01441994,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-05-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-05-31,157022604.59791982,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-06-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-06-01,140414546.23415822,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-06-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-06-02,137718893.81581187,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-06-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-06-03,137770145.841351,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2002,2002-06-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2002-06-04,137822083.09967566,49039327.521948904,Threshold is five times the river median daily flux.
